#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_003210.1",1385704,1385931,"+",987876,,"lmo1362","NP_464887.1",75,"exodeoxyribonuclease VII small subunit"
"chromosome","NC_003210.1",1385934,1386815,"+",987873,,"lmo1363","NP_464888.1",293,"geranyltranstransferase"
"chromosome","NC_003210.1",1387014,1387214,"+",987871,"cspL","lmo1364","NP_464889.1",66,"cold-shock protein"
"chromosome","NC_003210.1",1387381,1389210,"+",987660,"tktB","lmo1365","NP_464890.1",609,"1-deoxy-D-xylulose-5-phosphate synthase"
"chromosome","NC_003210.1",1389207,1390031,"+",986969,,"lmo1366","NP_464891.1",274,"hypothetical protein lmo1366"
"chromosome","NC_003210.1",1390222,1390671,"+",987665,,"lmo1367","NP_464892.1",149,"arginine repressor ArgR"
"chromosome","NC_003210.1",1390694,1392385,"+",987672,"recN","lmo1368","NP_464893.1",563,"DNA repair protein"
"chromosome","NC_003210.1",1392514,1393380,"+",986887,,"lmo1369","NP_464894.1",288,"phosphotransbutyrylase"
"chromosome","NC_003210.1",1393517,1394584,"+",987676,,"lmo1370","NP_464895.1",355,"butyrate kinase"
"chromosome","NC_003210.1",1394599,1396026,"+",987674,,"lmo1371","NP_464896.1",475,"dihydrolipoamide dehydrogenase"
"chromosome","NC_003210.1",1396051,1397046,"+",987855,,"lmo1372","NP_464897.1",331,"branched-chain alpha-keto acid dehydrogenase subunit E1"
"chromosome","NC_003210.1",1397063,1398046,"+",987859,,"lmo1373","NP_464898.1",327,"branched-chain alpha-keto acid dehydrogenase subunit E1"
"chromosome","NC_003210.1",1398077,1399327,"+",987858,,"lmo1374","NP_464899.1",416,"branched-chain alpha-keto acid dehydrogenase subunit E2"
"chromosome","NC_003210.1",1399699,1400796,"+",987853,,"lmo1375","NP_464900.1",365,"aminotripeptidase"
"chromosome","NC_003210.1",1400941,1402359,"+",987851,,"lmo1376","NP_464901.1",472,"6-phosphogluconate dehydrogenase"
"chromosome","NC_003210.1",1402550,1403230,"+",987849,"lisR","lmo1377","NP_464902.1",226,"two-component response regulator"
"chromosome","NC_003210.1",1403227,1404678,"+",987844,"lisK","lmo1378","NP_464903.1",483,"two-component sensor histidine kinase"
"chromosome","NC_003210.1",1404714,1405541,"-",987847,,"lmo1379","NP_464904.1",275,"sporulation protein SpoJ"
"chromosome","NC_003210.1",1405578,1405859,"-",987834,,"lmo1380","NP_464905.1",93,"hypothetical protein lmo1380"
"chromosome","NC_003210.1",1405945,1406226,"-",987841,,"lmo1381","NP_464906.1",93,"acylphosphatase"
"chromosome","NC_003210.1",1406366,1406713,"+",987840,,"lmo1382","NP_464907.1",115,"hypothetical protein lmo1382"
"chromosome","NC_003210.1",1406742,1407818,"+",987838,,"lmo1383","NP_464908.1",358,"isopentenyl pyrophosphate isomerase"
"chromosome","NC_003210.1",1407859,1408818,"-",987831,,"lmo1384","NP_464909.1",319,"hypothetical protein lmo1384"
"chromosome","NC_003210.1",1409070,1409996,"+",987832,,"lmo1385","NP_464910.1",308,"hypothetical protein lmo1385"
"chromosome","NC_003210.1",1410148,1412421,"+",987830,,"lmo1386","NP_464911.1",757,"DNA translocase"
"chromosome","NC_003210.1",1412455,1413294,"-",987829,,"lmo1387","NP_464912.1",279,"pyrroline-5-carboxylate reductase"
"chromosome","NC_003210.1",1413646,1414719,"+",984815,"tcsA","lmo1388","NP_464913.1",357,"CD4+ T cell-stimulating antigen, lipoprotein"
"chromosome","NC_003210.1",1415152,1416693,"+",984826,,"lmo1389","NP_464914.1",513,"sugar ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",1416686,1417738,"+",984893,,"lmo1390","NP_464915.1",350,"ABC transporter permease"
"chromosome","NC_003210.1",1417735,1418685,"+",986482,,"lmo1391","NP_464916.1",316,"sugar ABC transporter permease"
"chromosome","NC_003210.1",1418803,1420095,"+",986324,,"lmo1392","NP_464917.1",430,"peptidase"
"chromosome","NC_003210.1",1420076,1421362,"+",986760,,"lmo1393","NP_464918.1",428,"peptidase"
"chromosome","NC_003210.1",1421454,1422185,"+",984737,,"lmo1394","NP_464919.1",243,"3-ketoacyl-ACP reductase"
"chromosome","NC_003210.1",1422236,1423165,"+",986796,,"lmo1395","NP_464920.1",309,"hypothetical protein lmo1395"
"chromosome","NC_003210.1",1423255,1423833,"+",985296,,"lmo1396","NP_464921.1",192,"phosphatidylglycerophosphate synthase"
"chromosome","NC_003210.1",1423902,1425146,"+",987615,"cinA","lmo1397","NP_464922.1",414,"competence damage-inducible protein CinA"
"chromosome","NC_003210.1",1425419,1426465,"+",984485,"recA","lmo1398","NP_464923.1",348,"recombinase A"
"chromosome","NC_003210.1",1426766,1428328,"+",984906,,"lmo1399","NP_464924.1",520,"phosphodiesterase"
"chromosome","NC_003210.1",1428442,1428939,"+",986455,,"lmo1400","NP_464925.1",165,"N-acetyltransferase"
"chromosome","NC_003210.1",1428945,1429748,"+",986807,,"lmo1401","NP_464926.1",267,"hypothetical protein lmo1401"
"chromosome","NC_003210.1",1429765,1430127,"+",986490,,"lmo1402","NP_464927.1",120,"hypothetical protein lmo1402"
"chromosome","NC_003210.1",1430237,1432819,"+",985419,"mutS","lmo1403","NP_464928.1",860,"DNA mismatch repair protein MutS"
"chromosome","NC_003210.1",1432839,1434644,"+",986410,"mutL","lmo1404","NP_464929.1",601,"DNA mismatch repair protein"
"chromosome","NC_003210.1",1434661,1435209,"+",986841,,"lmo1405","NP_464930.1",182,"anti-terminator regulatory protein"
"chromosome","NC_003210.1",1435635,1437866,"+",986171,"pflB","lmo1406","NP_464931.1",743,"pyruvate formate-lyase"
"chromosome","NC_003210.1",1437943,1438689,"+",986485,"pflC","lmo1407","NP_464932.1",248,"pyruvate-formate lyase activating enzyme"
"chromosome","NC_003210.1",1438724,1439254,"-",986462,,"lmo1408","NP_464933.1",176,"hypothetical protein lmo1408"
"chromosome","NC_003210.1",1439421,1440614,"+",986419,,"lmo1409","NP_464934.1",397,"multidrug transporter"
"chromosome","NC_003210.1",1440748,1441296,"+",986496,,"lmo1410","NP_464935.1",182,"hypothetical protein lmo1410"
"chromosome","NC_003210.1",1441313,1441540,"+",987025,,"lmo1411","NP_464936.1",75,"hypothetical protein lmo1411"
"chromosome","NC_003210.1",1441581,1442114,"+",986461,,"lmo1412","NP_464937.1",177,"modulates DNA topology"
"chromosome","NC_003210.1",1442368,1443687,"-",986489,,"lmo1413","NP_464938.1",439,"peptidoglycan binding protein"
"chromosome","NC_003210.1",1443873,1445042,"-",986819,,"lmo1414","NP_464939.1",389,"acetyl-CoA:acetyltransferase"
"chromosome","NC_003210.1",1445192,1446358,"+",986439,,"lmo1415","NP_464940.1",388,"hydroxy-3-methylglutaryl-CoA synthase"
"chromosome","NC_003210.1",1446383,1446982,"-",986348,,"lmo1416","NP_464941.1",199,"hypothetical protein lmo1416"
"chromosome","NC_003210.1",1447052,1448296,"-",986745,,"lmo1417","NP_464942.1",414,"hypothetical protein lmo1417"
"chromosome","NC_003210.1",1448315,1449583,"-",986995,,"lmo1418","NP_464943.1",422,"hypothetical protein lmo1418"
"chromosome","NC_003210.1",1449647,1450684,"-",986497,,"lmo1419","NP_464944.1",345,"hypothetical protein lmo1419"
"chromosome","NC_003210.1",1450701,1451597,"-",984666,"murB","lmo1420","NP_464945.1",298,"UDP-N-acetylenolpyruvoylglucosamine reductase"
"chromosome","NC_003210.1",1451813,1452799,"+",984736,,"lmo1421","NP_464946.1",328,"glycine/betaine ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",1452796,1454310,"+",986774,,"lmo1422","NP_464947.1",504,"glycine/betaine ABC transporter permease"
"chromosome","NC_003210.1",1454347,1455177,"-",986759,,"lmo1423","NP_464948.1",276,"hypothetical protein lmo1423"
"chromosome","NC_003210.1",1455316,1456662,"-",986818,,"lmo1424","NP_464949.1",448,"manganese transporter"
"chromosome","NC_003210.1",1456775,1457446,"-",984750,"opuCD","lmo1425","NP_464950.1",223,"glycine/betaine ABC transporter permease"
"chromosome","NC_003210.1",1457461,1458387,"-",986463,"opuCC","lmo1426","NP_464951.1",308,"glycine/betaine ABC transporter substrate-binding protein"
"chromosome","NC_003210.1",1458389,1459045,"-",985838,"opuCB","lmo1427","NP_464952.1",218,"glycine/betaine ABC transporter permease"
"chromosome","NC_003210.1",1459049,1460242,"-",987882,"opuCA","lmo1428","NP_464953.1",397,"glycine/betaine ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",1460534,1461094,"-",986347,,"lmo1429","NP_464954.1",186,"hypothetical protein lmo1429"
"chromosome","NC_003210.1",1461343,1461726,"-",985738,,"lmo1430","NP_464955.1",127,"hypothetical protein lmo1430"
"chromosome","NC_003210.1",1461866,1463467,"+",986756,,"lmo1431","NP_464956.1",533,"ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",1463506,1464156,"-",986495,,"lmo1432","NP_464957.1",216,"hypothetical protein lmo1432"
"chromosome","NC_003210.1",1464209,1465549,"-",985502,,"lmo1433","NP_464958.1",446,"glutathione reductase"
"chromosome","NC_003210.1",1465638,1467305,"-",984605,,"lmo1434","NP_464959.1",555,"hypothetical protein lmo1434"
"chromosome","NC_003210.1",1467325,1468206,"-",986494,"dapA","lmo1435","NP_464960.1",293,"dihydrodipicolinate synthase"
"chromosome","NC_003210.1",1468221,1469432,"-",986483,,"lmo1436","NP_464961.1",403,"aspartate kinase"
"chromosome","NC_003210.1",1469444,1470487,"-",986492,,"lmo1437","NP_464962.1",347,"aspartate-semialdehyde dehydrogenase"
"chromosome","NC_003210.1",1470685,1472850,"-",986843,,"lmo1438","NP_464963.1",721,"penicillin-binding protein"
"chromosome","NC_003210.1",1472980,1473588,"-",986791,"sod","lmo1439","NP_464964.1",202,"superoxide dismutase"
"chromosome","NC_003210.1",1473889,1474689,"+",986499,,"lmo1440","NP_464965.1",266,"hypothetical protein lmo1440"
"chromosome","NC_003210.1",1474802,1475908,"+",986437,"ispG","lmo1441","NP_464966.1",368,"4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase"
"chromosome","NC_003210.1",1475944,1476651,"+",986764,,"lmo1442","NP_464967.1",235,"transporter"
"chromosome","NC_003210.1",1476642,1476968,"+",986175,,"lmo1443","NP_464968.1",108,"hypothetical protein lmo1443"
"chromosome","NC_003210.1",1477050,1477934,"-",986457,,"lmo1444","NP_464969.1",294,"foldase"
"chromosome","NC_003210.1",1478071,1478496,"-",986176,"zurR","lmo1445","NP_464970.1",141,"ZurR family transcriptional regulator"
"chromosome","NC_003210.1",1478477,1479355,"-",986990,"zurM","lmo1446","NP_464971.1",292,"metal (zinc) transport protein (ABC transporter, permease)"
"chromosome","NC_003210.1",1479330,1480103,"-",986711,"zurA","lmo1447","NP_464972.1",257,"metal (zinc) transport protein(ABC transporter, ATP-binding protein)"
"chromosome","NC_003210.1",1480246,1481172,"-",986727,,"lmo1448","NP_464973.1",308,"manganese-dependent inorganic pyrophosphatase"
"chromosome","NC_003210.1",1481188,1482081,"-",984467,,"lmo1449","NP_464974.1",297,"endonuclease IV"
"chromosome","NC_003210.1",1482096,1483403,"-",987133,,"lmo1450","NP_464975.1",435,"DEAD/DEAH box helicase"
"chromosome","NC_003210.1",1483549,1484544,"+",987625,"ispH","lmo1451","NP_464976.1",331,"4-hydroxy-3-methylbut-2-enyl diphosphate reductase"
"chromosome","NC_003210.1",1484590,1485711,"-",986883,,"lmo1452","NP_464977.1",373,"hypothetical protein lmo1452"
"chromosome","NC_003210.1",1485708,1486412,"-",984399,,"lmo1453","NP_464978.1",234,"hypothetical protein lmo1453"
"chromosome","NC_003210.1",1486480,1487604,"-",984456,"rpoD","lmo1454","NP_464979.1",374,"RNA polymerase sigma factor RpoD"
"chromosome","NC_003210.1",1487699,1489579,"-",986564,"dnaG","lmo1455","NP_464980.1",626,"DNA primase"
"chromosome","NC_003210.1",1489599,1490039,"-",986822,,"lmo1456","NP_464981.1",146,"hypothetical protein lmo1456"
"chromosome","NC_003210.1",1490229,1491053,"-",987875,,"lmo1457","NP_464982.1",274,"hypothetical protein lmo1457"
"chromosome","NC_003210.1",1491087,1493153,"-",987668,"glyS","lmo1458","NP_464983.1",688,"glycyl-tRNA synthetase subunit beta"
"chromosome","NC_003210.1",1493146,1494036,"-",986742,"glyQ","lmo1459","NP_464984.1",296,"glycyl-tRNA synthetase subunit alpha"
"chromosome","NC_003210.1",1494317,1495084,"-",987669,"recO","lmo1460","NP_464985.1",255,"DNA repair protein RecO"
"chromosome","NC_003210.1",1495221,1495850,"+",987662,,"lmo1461","NP_464986.1",209,"hypothetical protein lmo1461"
"chromosome","NC_003210.1",1495899,1496804,"-",987664,"era","lmo1462","NP_464987.1",301,"GTP-binding protein Era"
"chromosome","NC_003210.1",1496801,1497196,"-",987666,,"lmo1463","NP_464988.1",131,"cytidine deaminase"
"chromosome","NC_003210.1",1497221,1497616,"-",987671,,"lmo1464","NP_464989.1",131,"diacylglycerol kinase"
"chromosome","NC_003210.1",1497594,1498079,"-",987827,,"lmo1465","NP_464990.1",161,"metalloprotease"
"chromosome","NC_003210.1",1498096,1500252,"-",987828,,"lmo1466","NP_464991.1",718,"hypothetical protein lmo1466"
"chromosome","NC_003210.1",1500268,1501227,"-",986679,,"lmo1467","NP_464992.1",319,"phosphate starvation-induced protein PhoH"
"chromosome","NC_003210.1",1501415,1501861,"-",987837,,"lmo1468","NP_464993.1",148,"hypothetical protein lmo1468"
"chromosome","NC_003210.1",1501881,1502054,"-",987865,"rpsU","lmo1469","NP_464994.1",57,"30S ribosomal protein S21"
"chromosome","NC_003210.1",1502252,1503019,"-",986707,,"lmo1470","NP_464995.1",255,"16S ribosomal RNA methyltransferase RsmE"
"chromosome","NC_003210.1",1503020,1503964,"-",985409,"prmA","lmo1471","NP_464996.1",314,"ribosomal protein L11 methyltransferase"
"chromosome","NC_003210.1",1504037,1505170,"-",987063,"dnaJ","lmo1472","NP_464997.1",377,"molecular chaperone DnaJ"
"chromosome","NC_003210.1",1505312,1507153,"-",986290,"dnaK","lmo1473","NP_464998.1",613,"molecular chaperone DnaK"
"chromosome","NC_003210.1",1507187,1507762,"-",986715,"grpE","lmo1474","NP_464999.1",191,"heat shock protein GrpE"
"chromosome","NC_003210.1",1507804,1508841,"-",986933,"hrcA","lmo1475","NP_465000.1",345,"heat-inducible transcription repressor"
"chromosome","NC_003210.1",1508988,1510145,"-",986959,"hemN","lmo1476","NP_465001.1",385,"coproporphyrinogen III oxidase"
"chromosome","NC_003210.1",1510234,1511262,"-",986668,,"lmo1477","NP_465002.1",342,"oxidoreductase"
"chromosome","NC_003210.1",1511375,1511812,"+",986291,,"lmo1478","NP_465003.1",145,"MerR family transcriptional regulator"
"chromosome","NC_003210.1",1511858,1513684,"-",986365,"lepA","lmo1479","NP_465004.1",608,"GTP-binding protein LepA"
"chromosome","NC_003210.1",1513917,1514171,"+",986932,"rpsT","lmo1480","NP_465005.1",84,"30S ribosomal protein S20"
"chromosome","NC_003210.1",1514257,1515288,"-",986943,"holA","lmo1481","NP_465006.1",343,"DNA polymerase III subunit delta"
"chromosome","NC_003210.1",1515356,1517578,"-",987002,"comEC","lmo1482","NP_465007.1",740,"competence protein ComEC"
"chromosome","NC_003210.1",1517613,1518173,"-",986960,"comEB","lmo1483","NP_465008.1",186,"competence protein ComEB"
"chromosome","NC_003210.1",1518245,1518847,"-",986981,"comEA","lmo1484","NP_465009.1",200,"competence protein ComEA"
"chromosome","NC_003210.1",1518950,1519681,"-",987000,,"lmo1485","NP_465010.1",243,"hypothetical protein lmo1485"
"chromosome","NC_003210.1",1519736,1520092,"-",986988,,"lmo1486","NP_465011.1",118,"hypothetical protein lmo1486"
"chromosome","NC_003210.1",1520097,1520672,"-",986903,,"lmo1487","NP_465012.1",191,"hypothetical protein lmo1487"
"chromosome","NC_003210.1",1520659,1521225,"-",986963,"nadD","lmo1488","NP_465013.1",188,"nicotinic acid mononucleotide adenylyltransferase"
"chromosome","NC_003210.1",1521243,1521533,"-",986948,,"lmo1489","NP_465014.1",96,"hypothetical protein lmo1489"
"chromosome","NC_003210.1",1521533,1522354,"-",986965,,"lmo1490","NP_465015.1",273,"shikimate 5-dehydrogenase"
"chromosome","NC_003210.1",1522374,1523474,"-",986978,,"lmo1491","NP_465016.1",366,"GTP-binding protein"
"chromosome","NC_003210.1",1523471,1523992,"-",986939,,"lmo1492","NP_465017.1",173,"hypothetical protein lmo1492"
"chromosome","NC_003210.1",1524154,1525962,"+",986970,,"lmo1493","NP_465018.1",602,"oligopeptidase"
"chromosome","NC_003210.1",1525997,1526698,"-",986944,,"lmo1494","NP_465019.1",233,"5\\'-methylthioadenosine/S-adenosylhomocysteine nucleosidase"
"chromosome","NC_003210.1",1526748,1527371,"-",986966,,"lmo1495","NP_465020.1",207,"hypothetical protein lmo1495"
"chromosome","NC_003210.1",1527422,1527904,"-",986962,"greA","lmo1496","NP_465021.1",160,"transcription elongation factor GreA"
"chromosome","NC_003210.1",1528098,1528727,"-",986986,"udk","lmo1497","NP_465022.1",209,"uridine kinase"
"chromosome","NC_003210.1",1528724,1529377,"-",986934,,"lmo1498","NP_465023.1",217,"O-methyltransferase"
"chromosome","NC_003210.1",1529454,1530524,"-",987003,,"lmo1499","NP_465024.1",356,"hypothetical protein lmo1499"
"chromosome","NC_003210.1",1530727,1531353,"+",986971,,"lmo1500","NP_465025.1",208,"hypothetical protein lmo1500"
"chromosome","NC_003210.1",1531398,1531700,"-",987755,,"lmo1501","NP_465026.1",100,"hypothetical protein lmo1501"
"chromosome","NC_003210.1",1531716,1532132,"-",986975,,"lmo1502","NP_465027.1",138,"Holliday junction resolvase"
"chromosome","NC_003210.1",1532129,1532401,"-",987746,,"lmo1503","NP_465028.1",90,"hypothetical protein lmo1503"
"chromosome","NC_003210.1",1532493,1535132,"-",987749,"alaS","lmo1504","NP_465029.1",879,"alanyl-tRNA synthetase"
"chromosome","NC_003210.1",1535439,1536134,"-",987751,,"lmo1505","NP_465030.1",231,"ABC transporter ATP-binding protein"
"chromosome","NC_003210.1",1536143,1537648,"-",987750,,"lmo1506","NP_465031.1",501,"transporter"
"chromosome","NC_003210.1",1537815,1538501,"+",987756,,"lmo1507","NP_465032.1",228,"response regulator"
"chromosome","NC_003210.1",1538498,1539937,"+",987753,,"lmo1508","NP_465033.1",479,"histidine kinase"
"chromosome","NC_003210.1",1539979,1542375,"-",987759,,"lmo1509","NP_465034.1",798,"exodeoxyribonuclease V"
"chromosome","NC_003210.1",1542403,1543041,"-",987762,,"lmo1510","NP_465035.1",212,"hypothetical protein lmo1510"
"chromosome","NC_003210.1",1543082,1543822,"-",987758,,"lmo1511","NP_465036.1",246,"hypothetical protein lmo1511"
"chromosome","NC_003210.1",1543940,1545055,"-",987757,"mnmA","lmo1512","NP_465037.1",371,"tRNA-specific 2-thiouridylase"
"chromosome","NC_003210.1",1545074,1546222,"-",987764,,"lmo1513","NP_465038.1",382,"iron-sulfur cofactor synthesis protein"
"chromosome","NC_003210.1",1546608,1547885,"-",987768,,"lmo1514","NP_465039.1",425,"recombination factor protein RarA"
"chromosome","NC_003210.1",1548034,1548456,"+",987766,,"lmo1515","NP_465040.1",140,"hypothetical protein lmo1515"
"chromosome","NC_003210.1",1548701,1549906,"+",987771,,"lmo1516","NP_465041.1",401,"ammonium transporter NrgA"
"chromosome","NC_003210.1",1549920,1550285,"+",987779,,"lmo1517","NP_465042.1",121,"nitrogen regulatory PII protein"
"chromosome","NC_003210.1",1550435,1550815,"+",987772,,"lmo1518","NP_465043.1",126,"hypothetical protein lmo1518"
"chromosome","NC_003210.1",1550854,1552629,"-",987778,"aspS","lmo1519","NP_465044.1",591,"aspartyl-tRNA synthetase"
"chromosome","NC_003210.1",1552632,1553909,"-",987781,"hisS","lmo1520","NP_465045.1",425,"histidyl-tRNA synthetase"
"chromosome","NC_003210.1",1554360,1555643,"+",987780,,"lmo1521","NP_465046.1",427,"N-acetylmuramoyl-L-alanine amidase"
"chromosome","NC_003210.1",1555680,1556132,"-",987785,,"lmo1522","NP_465047.1",150,"D-tyrosyl-tRNA(Tyr) deacylase"
"chromosome","NC_003210.1",1556148,1558364,"-",987788,"relA","lmo1523","NP_465048.1",738,"(p)ppGpp synthetase"
"chromosome","NC_003210.1",1558570,1559091,"-",987786,"apt","lmo1524","NP_465049.1",173,"adenine phosphoribosyltransferase"
"chromosome","NC_003210.1",1559081,1561432,"-",987789,,"lmo1525","NP_465050.1",783,"recombination protein RecJ"
"chromosome","NC_003210.1",1561538,1561882,"-",987791,,"lmo1526","NP_465051.1",114,"hypothetical protein lmo1526"
"chromosome","NC_003210.1",1561978,1564242,"-",987793,,"lmo1527","NP_465052.1",754,"preprotein translocase SecDF"
"chromosome","NC_003210.1",1564343,1564633,"-",987797,,"lmo1528","NP_465053.1",96,"hypothetical protein lmo1528"
"chromosome","NC_003210.1",1564776,1565105,"-",987799,,"lmo1529","NP_465054.1",109,"hypothetical protein lmo1529"
"chromosome","NC_003210.1",1565139,1566278,"-",987798,"tgt","lmo1530","NP_465055.1",379,"queuine tRNA-ribosyltransferase"
"chromosome","NC_003210.1",1566365,1567393,"-",987806,"queA","lmo1531","NP_465056.1",342,"S-adenosylmethionine:tRNA ribosyltransferase-isomerase"
"chromosome","NC_003210.1",1567397,1568404,"-",987802,"ruvB","lmo1532","NP_465057.1",335,"Holliday junction DNA helicase RuvB"
"chromosome","NC_003210.1",1568420,1569025,"-",987805,"ruvA","lmo1533","NP_465058.1",201,"Holliday junction DNA helicase RuvA"
"chromosome","NC_003210.1",1569149,1570084,"-",987808,,"lmo1534","NP_465059.1",311,"L-lactate dehydrogenase"
"chromosome","NC_003210.1",1570154,1570879,"-",987810,,"lmo1535","NP_465060.1",241,"hypothetical protein lmo1535"
"chromosome","NC_003210.1",1570990,1571838,"-",987813,,"lmo1536","NP_465061.1",282,"prephenate dehydratase"
"chromosome","NC_003210.1",1571905,1573194,"-",987811,"obgE","lmo1537","NP_465062.1",429,"GTPase ObgE"
"chromosome","NC_003210.1",1573354,1574847,"-",987807,"glpK","lmo1538","NP_465063.1",497,"glycerol kinase"
"chromosome","NC_003210.1",1574922,1575740,"-",987817,,"lmo1539","NP_465064.1",272,"glycerol transporter"
"chromosome","NC_003210.1",1576107,1576397,"-",987815,"rpmA","lmo1540","NP_465065.1",96,"50S ribosomal protein L27"
"chromosome","NC_003210.1",1576411,1576728,"-",987818,,"lmo1541","NP_465066.1",105,"hypothetical protein lmo1541"
"chromosome","NC_003210.1",1576747,1577055,"-",987770,"rplU","lmo1542","NP_465067.1",102,"50S ribosomal protein L21"
"chromosome","NC_003210.1",1577212,1578573,"-",987819,,"lmo1543","NP_465068.1",453,"ribonuclease G"
"chromosome","NC_003210.1",1578625,1579425,"-",987814,"minD","lmo1544","NP_465069.1",266,"septum formation inhibitor MinD"
"chromosome","NC_003210.1",1579428,1580105,"-",987769,"minC","lmo1545","NP_465070.1",225,"septum formation inhibitor MinC"
"chromosome","NC_003210.1",1580283,1580801,"-",986901,"mreD","lmo1546","NP_465071.1",172,"cell-shape determining protein MreD"
"chromosome","NC_003210.1",1580804,1581691,"-",986941,"mreC","lmo1547","NP_465072.1",295,"rod shape-determining protein MreC"
"chromosome","NC_003210.1",1581777,1582790,"-",986954,"mreB","lmo1548","NP_465073.1",337,"rod shape-determining protein MreB"
"chromosome","NC_003210.1",1583242,1583916,"-",986979,"radC","lmo1549","NP_465074.1",224,"DNA repair protein RadC"
"chromosome","NC_003210.1",1583928,1584638,"-",986994,"comC","lmo1550","NP_465075.1",236,"competence protein ComC"
"chromosome","NC_003210.1",1584850,1586139,"-",986919,"folC","lmo1551","NP_465076.1",429,"folyl-polyglutamate synthetase"
"chromosome","NC_003210.1",1586201,1588852,"-",986904,"valS","lmo1552","NP_465077.1",883,"valyl-tRNA synthetase"
"chromosome","NC_003210.1",1589175,1590464,"-",986918,"hemL","lmo1553","NP_465078.1",429,"glutamate-1-semialdehyde aminotransferase"
"chromosome","NC_003210.1",1590477,1591451,"-",986926,"hemB","lmo1554","NP_465079.1",324,"delta-aminolevulinic acid dehydratase"
"chromosome","NC_003210.1",1591448,1592170,"-",986929,"hemD","lmo1555","NP_465080.1",240,"uroporphyrinogen-III synthase"
"chromosome","NC_003210.1",1592167,1593096,"-",986927,"hemC","lmo1556","NP_465081.1",309,"porphobilinogen deaminase"
"chromosome","NC_003210.1",1593100,1594407,"-",986920,"hemA","lmo1557","NP_465082.1",435,"glutamyl-tRNA reductase"
"chromosome","NC_003210.1",1594535,1595119,"-",986915,"engB","lmo1558","NP_465083.1",194,"GTP-binding protein EngB"
"chromosome","NC_003210.1",1595227,1597149,"-",986974,"thrS","lmo1559","NP_465084.1",640,"threonyl-tRNA synthetase"
"chromosome","NC_003210.1",1597499,1598422,"-",986905,"dnaI","lmo1560","NP_465085.1",307,"primosomal protein DnaI"
"chromosome","NC_003210.1",1598432,1599808,"-",986991,"dnaB","lmo1561","NP_465086.1",458,"chromosome replication initiation / membrane attachment protein DnaB"
"chromosome","NC_003210.1",1599814,1600278,"-",986952,"nrdR","lmo1562","NP_465087.1",154,"transcriptional regulator NrdR"
"chromosome","NC_003210.1",1600356,1600958,"-",986899,"coaE","lmo1563","NP_465088.1",200,"dephospho-CoA kinase"
"chromosome","NC_003210.1",1600975,1601796,"-",986950,"mutM","lmo1564","NP_465089.1",273,"formamidopyrimidine-DNA glycosylase"
"chromosome","NC_003210.1",1601820,1604447,"-",986949,"polA","lmo1565","NP_465090.1",875,"DNA polymerase I"
"chromosome","NC_003210.1",1604613,1605875,"-",986955,"citC","lmo1566","NP_465091.1",420,"isocitrate dehydrogenase"
"chromosome","NC_003210.1",1605895,1607016,"-",986909,"citZ","lmo1567","NP_465092.1",373,"citrate synthase"
"chromosome","NC_003210.1",1607053,1607514,"-",986923,,"lmo1568","NP_465093.1",153,"hypothetical protein lmo1568"
"chromosome","NC_003210.1",1607671,1608048,"-",986906,"fxsA","lmo1569","NP_465094.1",125,"FxsA"
"chromosome","NC_003210.1",1608166,1609923,"-",986914,"pykA","lmo1570","NP_465095.1",585,"pyruvate kinase"
"chromosome","NC_003210.1",1610206,1611165,"-",986951,"pfkA","lmo1571","NP_465096.1",319,"6-phosphofructokinase"
"chromosome","NC_003210.1",1611449,1612405,"-",986992,"accA","lmo1572","NP_465097.1",318,"acetyl-CoA carboxylase carboxyltransferase subunit alpha"
"chromosome","NC_003210.1",1612395,1613279,"-",986998,"accD","lmo1573","NP_465098.1",294,"acetyl-CoA carboxylase subunit beta"
"chromosome","NC_003210.1",1613497,1616823,"-",986993,"dnaE","lmo1574","NP_465099.1",1108,"DNA polymerase III subunit alpha"
"chromosome","NC_003210.1",1616945,1617880,"-",986973,,"lmo1575","NP_465100.1",311,"hypothetical protein lmo1575"
"chromosome","NC_003210.1",1617901,1619214,"-",986987,,"lmo1576","NP_465101.1",437,"hypothetical protein lmo1576"
"chromosome","NC_003210.1",1619240,1619926,"-",986999,,"lmo1577","NP_465102.1",228,"metal-dependent hydrolase"
"chromosome","NC_003210.1",1620091,1621188,"+",986985,,"lmo1578","NP_465103.1",365,"X-Pro dipeptidase"
"chromosome","NC_003210.1",1621230,1622342,"-",986945,,"lmo1579","NP_465104.1",370,"alanine dehydrogenase"
"chromosome","NC_003210.1",1622583,1623047,"+",986961,,"lmo1580","NP_465105.1",154,"hypothetical protein lmo1580"
"chromosome","NC_003210.1",1623099,1624292,"-",986937,"ackA","lmo1581","NP_465106.1",397,"acetate kinase"
"chromosome","NC_003210.1",1624316,1625314,"-",986947,,"lmo1582","NP_465107.1",332,"hypothetical protein lmo1582"
"chromosome","NC_003210.1",1625505,1626002,"-",987763,"tpx","lmo1583","NP_465108.1",165,"thiol peroxidase"
